pm10,temp,bp,rh,ws,co,o3,nox,so2
0.24,0.222,0.931,0.506,0.093,0.506,0.166,0.498,0.093
0.24,0.389,0.931,0.506,0.019,0.483,0.166,0.353,0.088
0.43,0.556,0.931,0.542,0.0,0.468,0.166,0.311,0.073
0.43,0.667,0.931,0.542,0.0,0.444,0.166,0.25,0.063
0.43,0.778,0.931,0.578,0.074,0.769,0.166,0.644,0.067
0.427,0.889,0.931,0.59,0.019,0.606,0.166,0.598,0.074
0.427,0.889,0.931,0.651,0.056,0.719,0.002,0.607,0.065
0.392,0.889,0.931,0.627,0.037,0.618,0.166,0.618,0.055
0.392,0.889,0.931,0.578,0.333,0.331,0.166,0.38,0.049
0.392,0.889,0.966,0.542,0.222,0.112,0.166,0.179,0.047
0.392,0.889,0.966,0.542,0.167,0.056,0.166,0.127,0.045
0.29,0.889,0.966,0.542,0.167,0.123,0.032,0.094,0.043
0.29,0.889,0.966,0.506,0.185,0.055,0.08,0.048,0.042
0.29,0.833,0.931,0.518,0.056,0.056,0.09,0.05,0.078
0.29,0.778,0.931,0.542,0.037,0.061,0.083,0.052,0.033
0.158,0.5,0.931,0.578,0.019,0.044,0.061,0.054,0.026
0.158,0.278,0.931,0.602,0.037,0.086,0.036,0.079,0.024
0.158,0.333,0.931,0.602,0.019,0.094,0.047,0.08,0.022
0.158,0.444,0.931,0.627,0.037,0.114,0.044,0.071,0.019
0.145,0.444,0.931,0.554,0.167,0.095,0.03,0.077,0.018
0.145,0.444,0.931,0.518,0.111,0.084,0.039,0.073,0.022
0.145,0.333,0.931,0.518,0.222,0.073,0.054,0.067,0.078
0.145,0.333,0.931,0.506,0.185,0.057,0.082,0.056,0.026
0.132,0.333,0.931,0.506,0.185,0.054,0.102,0.046,0.034
0.132,0.333,0.931,0.506,0.185,0.051,0.104,0.042,0.038
0.132,0.333,0.931,0.506,0.111,0.047,0.113,0.042,0.041
0.132,0.333,0.931,0.542,0.019,0.047,0.106,0.04,0.04
0.109,0.333,0.931,0.554,0.056,0.088,0.09,0.046,0.042
0.109,0.444,0.931,0.578,0.0,0.068,0.074,0.05,0.042
0.109,0.389,0.931,0.59,0.0,0.065,0.05,0.059,0.033
0.098,0.556,0.931,0.566,0.074,0.077,0.054,0.07,0.031
0.098,0.667,0.931,0.554,0.037,0.084,0.06,0.068,0.031
0.098,0.778,0.931,0.53,0.111,0.077,0.065,0.06,0.03
0.098,0.778,0.931,0.53,0.037,0.122,0.078,0.053,0.033
0.08,0.778,0.931,0.542,0.0,0.122,0.069,0.054,0.032
0.08,0.778,0.931,0.53,0.056,0.097,0.072,0.054,0.03
0.08,0.778,0.931,0.578,0.056,0.061,0.07,0.053,0.078
0.08,0.833,0.931,0.566,0.056,0.065,0.067,0.055,0.024
0.091,0.889,0.931,0.554,0.111,0.075,0.073,0.056,0.02
0.097,0.889,0.966,0.446,0.296,0.071,0.166,0.092,0.062
0.097,0.889,0.966,0.458,0.463,0.079,0.166,0.089,0.163
0.188,0.556,0.966,0.494,0.481,0.085,0.231,0.067,0.228
0.188,0.167,0.966,0.518,0.5,0.063,0.135,0.053,0.164
0.188,0.111,0.966,0.518,0.519,0.107,0.142,0.055,0.149
0.188,0.111,0.966,0.482,0.537,0.108,0.175,0.056,0.15
0.243,0.222,0.966,0.47,0.444,0.073,0.168,0.049,0.135
0.243,0.111,0.966,0.446,0.389,0.089,0.184,0.043,0.187
0.243,0.0,0.966,0.422,0.296,0.08,0.207,0.043,0.078
0.243,0.111,1.0,0.398,0.296,0.093,0.269,0.047,0.164
0.2,0.111,1.0,0.373,0.278,0.084,0.275,0.044,0.146
0.2,0.111,1.0,0.361,0.241,0.078,0.325,0.039,0.152
0.2,0.0,1.0,0.349,0.185,0.084,0.385,0.038,0.188
0.2,0.111,1.0,0.325,0.278,0.084,0.4,0.038,0.2
0.19,0.111,1.0,0.313,0.352,0.067,0.403,0.037,0.176
0.19,0.0,0.966,0.301,0.352,0.084,0.401,0.036,0.148
0.19,0.0,0.966,0.301,0.389,0.081,0.406,0.033,0.078
0.19,0.111,0.966,0.289,0.333,0.079,0.426,0.03,0.146
0.167,0.333,0.966,0.277,0.407,0.095,0.421,0.026,0.142
0.167,0.556,0.966,0.277,0.37,0.115,0.472,0.024,0.163
0.167,0.667,0.966,0.265,0.222,0.169,0.509,0.024,0.179
0.152,0.778,0.966,0.277,0.241,0.122,0.466,0.023,0.119
0.152,0.778,0.966,0.277,0.315,0.075,0.436,0.028,0.116
0.152,0.778,0.966,0.253,0.259,0.07,0.511,0.028,0.078
0.152,0.778,0.966,0.241,0.241,0.065,0.53,0.021,0.117
0.121,0.778,0.966,0.241,0.241,0.068,0.554,0.024,0.135
0.121,0.778,0.966,0.265,0.259,0.079,0.561,0.038,0.138
0.121,0.778,0.966,0.313,0.333,0.093,0.624,0.037,0.166
0.121,0.778,0.966,0.373,0.407,0.107,0.493,0.043,0.166
0.2,0.778,0.966,0.349,0.315,0.122,0.49,0.044,0.145
0.2,0.778,0.966,0.301,0.315,0.092,0.481,0.046,0.134
0.2,0.778,0.966,0.253,0.407,0.071,0.492,0.042,0.078
0.2,0.778,0.966,0.253,0.333,0.073,0.492,0.042,0.118
0.14,0.556,0.966,0.253,0.296,0.067,0.502,0.044,0.115
0.14,0.222,0.966,0.193,0.37,0.025,0.417,0.047,0.095
0.14,0.222,0.966,0.217,0.241,0.037,0.39,0.051,0.083
0.14,0.222,0.966,0.241,0.296,0.053,0.389,0.054,0.092
0.127,0.167,0.966,0.253,0.259,0.063,0.405,0.056,0.1
0.127,0.222,0.966,0.277,0.167,0.107,0.334,0.072,0.113
0.127,0.222,0.966,0.289,0.167,0.13,0.266,0.082,0.078
0.127,0.111,0.966,0.301,0.167,0.126,0.234,0.097,0.108
0.191,0.111,0.966,0.313,0.148,0.132,0.21,0.101,0.109
0.191,0.222,0.966,0.325,0.148,0.159,0.185,0.103,0.113
0.191,0.333,0.966,0.349,0.019,0.167,0.157,0.105,0.116
0.191,0.333,0.966,0.398,0.0,0.17,0.155,0.102,0.113
0.205,0.333,0.931,0.434,0.0,0.088,0.13,0.101,0.109
0.205,0.333,0.931,0.482,0.0,0.292,0.031,0.195,0.101
0.205,0.333,0.931,0.506,0.0,0.473,0.004,0.387,0.078
0.205,0.333,0.931,0.518,0.056,0.441,0.166,0.405,0.09
0.299,0.444,0.966,0.518,0.019,0.381,0.001,0.319,0.081
0.299,0.611,0.966,0.542,0.0,0.349,0.009,0.239,0.087
0.299,0.667,0.931,0.578,0.037,0.169,0.021,0.354,0.091
0.299,0.778,0.966,0.554,0.13,0.55,0.038,0.511,0.086
0.413,0.778,0.966,0.554,0.093,0.122,0.06,0.309,0.089
0.413,0.778,0.966,0.578,0.167,0.288,0.063,0.252,0.089
0.413,0.778,0.966,0.578,0.241,0.154,0.034,0.151,0.078
0.413,0.778,0.966,0.614,0.333,0.101,0.05,0.1,0.112
0.382,0.778,0.966,0.639,0.5,0.057,0.095,0.061,0.125
0.382,0.778,0.966,0.675,0.315,0.054,0.1,0.059,0.327
0.382,0.778,0.966,0.687,0.333,0.054,0.081,0.056,0.762
0.382,0.778,0.966,0.711,0.352,0.059,0.082,0.053,0.292
0.291,0.778,0.966,0.723,0.278,0.122,0.077,0.051,0.168
0.291,0.778,0.931,0.711,0.204,0.128,0.081,0.053,0.17
0.291,0.833,0.931,0.687,0.148,0.143,0.081,0.051,0.078
0.291,0.889,0.931,0.687,0.167,0.151,0.068,0.051,0.165
0.28,0.667,0.931,0.687,0.167,0.146,0.039,0.054,0.167
0.28,0.333,0.931,0.687,0.167,0.118,0.042,0.062,0.185
0.28,0.333,0.931,0.687,0.13,0.088,0.049,0.066,0.18
0.28,0.333,0.931,0.699,0.093,0.149,0.043,0.064,0.151
0.258,0.333,0.931,0.675,0.185,0.088,0.039,0.062,0.131
0.258,0.333,0.931,0.627,0.204,0.12,0.045,0.059,0.136
0.258,0.333,0.931,0.59,0.167,0.1,0.061,0.052,0.078
0.258,0.333,0.931,0.602,0.093,0.1,0.065,0.05,0.131
0.186,0.333,0.931,0.614,0.093,0.096,0.055,0.048,0.109
0.186,0.333,0.931,0.59,0.13,0.087,0.047,0.049,0.096
0.186,0.333,0.931,0.578,0.222,0.073,0.067,0.044,0.094
0.186,0.333,0.931,0.578,0.185,0.063,0.084,0.041,0.087
0.137,0.333,0.931,0.566,0.148,0.088,0.11,0.036,0.077
0.137,0.333,0.931,0.566,0.185,0.065,0.134,0.03,0.07
0.137,0.444,0.931,0.566,0.093,0.072,0.14,0.024,0.078
0.137,0.444,0.931,0.59,0.074,0.073,0.127,0.027,0.062
0.089,0.444,0.931,0.602,0.074,0.08,0.105,0.027,0.051
0.089,0.667,0.931,0.627,0.074,0.094,0.089,0.027,0.046
0.089,0.778,0.931,0.614,0.111,0.1,0.076,0.029,0.044
0.089,0.778,0.931,0.602,0.037,0.122,0.076,0.03,0.041
0.084,0.778,0.931,0.651,0.074,0.122,0.08,0.03,0.038
0.084,0.778,0.931,0.602,0.037,0.071,0.071,0.033,0.036
0.084,0.778,0.931,0.602,0.074,0.089,0.069,0.04,0.078
0.084,0.778,0.931,0.627,0.019,0.084,0.065,0.046,0.049
0.098,0.778,0.931,0.639,0.037,0.084,0.069,0.048,0.051
0.177,0.722,1.0,0.47,0.093,0.092,0.067,0.047,0.078
0.177,0.333,1.0,0.458,0.093,0.065,0.091,0.043,0.078
0.177,0.111,1.0,0.458,0.185,0.096,0.11,0.042,0.525
0.177,0.111,1.0,0.47,0.296,0.111,0.144,0.039,0.361
0.165,0.056,1.0,0.458,0.204,0.068,0.18,0.035,0.318
0.165,0.111,1.0,0.422,0.167,0.104,0.19,0.032,0.279
0.165,0.111,1.0,0.398,0.222,0.101,0.204,0.03,0.078
0.165,0.111,1.0,0.386,0.167,0.085,0.251,0.027,0.244
0.141,0.111,1.0,0.361,0.185,0.084,0.274,0.025,0.272
0.141,0.111,1.0,0.337,0.296,0.078,0.397,0.027,0.258
0.141,0.111,1.0,0.325,0.389,0.069,0.373,0.027,0.193
0.141,0.111,1.0,0.289,0.37,0.055,0.289,0.021,0.148
0.094,0.111,1.0,0.265,0.5,0.067,0.408,0.017,0.154
0.094,0.111,1.0,0.265,0.333,0.069,0.558,0.019,0.213
0.094,0.111,1.0,0.241,0.278,0.062,0.405,0.023,0.078
0.094,0.111,1.0,0.229,0.241,0.064,0.414,0.022,0.139
0.089,0.222,1.0,0.229,0.481,0.072,0.469,0.02,0.14
0.089,0.444,1.0,0.241,0.407,0.093,0.498,0.02,0.148
0.089,0.667,1.0,0.217,0.278,0.169,0.441,0.02,0.138
0.089,0.778,1.0,0.193,0.222,0.052,0.397,0.017,0.112
0.093,0.778,0.966,0.217,0.407,0.049,0.42,0.012,0.113
0.093,0.778,0.966,0.229,0.407,0.052,0.414,0.012,0.078
0.093,0.778,0.966,0.217,0.315,0.049,0.411,0.014,0.105
0.077,0.778,0.966,0.241,0.278,0.048,0.402,0.014,0.104
0.077,0.778,0.966,0.253,0.426,0.049,0.423,0.012,0.112
0.077,0.778,0.966,0.241,0.463,0.049,0.408,0.013,0.109
0.077,0.778,0.966,0.229,0.278,0.046,0.35,0.013,0.094
0.066,0.833,0.966,0.205,0.463,0.125,0.341,0.009,0.077
0.066,0.778,0.966,0.217,0.5,0.041,0.331,0.007,0.077
0.066,0.778,0.966,0.241,0.574,0.044,0.354,0.007,0.078
0.066,0.778,0.966,0.229,0.593,0.044,0.418,0.008,0.103
0.058,0.778,0.966,0.241,0.481,0.044,0.398,0.009,0.098
0.058,0.333,0.966,0.265,0.463,0.02,0.375,0.011,0.099
0.058,0.111,0.966,0.277,0.389,0.067,0.372,0.009,0.108
0.058,0.111,0.966,0.289,0.315,0.048,0.313,0.009,0.088
0.068,0.111,0.966,0.313,0.37,0.067,0.349,0.011,0.098
0.068,0.111,0.966,0.325,0.333,0.055,0.304,0.008,0.084
0.068,0.167,0.966,0.349,0.204,0.063,0.307,0.01,0.078
0.068,0.222,0.966,0.373,0.204,0.073,0.401,0.011,0.102
0.077,0.222,0.966,0.373,0.241,0.076,0.383,0.014,0.103
0.077,0.222,0.966,0.386,0.167,0.08,0.384,0.018,0.11
0.077,0.222,0.966,0.386,0.167,0.086,0.383,0.021,0.105
0.077,0.222,0.966,0.373,0.241,0.088,0.557,0.028,0.174
0.095,0.222,0.966,0.386,0.204,0.073,0.529,0.033,0.195
0.095,0.222,0.966,0.422,0.185,0.096,0.218,0.031,0.085
0.095,0.333,0.966,0.446,0.259,0.093,0.215,0.027,0.078
0.095,0.333,0.966,0.458,0.315,0.084,0.226,0.021,0.075
0.106,0.333,0.966,0.47,0.185,0.085,0.227,0.018,0.065
0.106,0.556,0.966,0.494,0.185,0.107,0.206,0.018,0.064
0.106,0.667,0.966,0.494,0.296,0.169,0.196,0.019,0.063
0.106,0.778,0.966,0.494,0.315,0.078,0.193,0.019,0.064
0.088,0.778,0.966,0.506,0.333,0.122,0.194,0.018,0.064
0.088,0.778,0.966,0.518,0.204,0.073,0.19,0.02,0.066
0.088,0.778,0.966,0.518,0.278,0.067,0.19,0.023,0.078
0.088,0.778,0.966,0.518,0.352,0.065,0.207,0.023,0.067
0.08,0.778,0.966,0.53,0.315,0.069,0.193,0.02,0.066
0.08,0.833,0.966,0.542,0.278,0.068,0.167,0.027,0.065
0.08,0.833,0.966,0.566,0.241,0.08,0.142,0.034,0.079
0.08,0.778,0.966,0.566,0.241,0.085,0.135,0.031,0.138
0.124,0.833,0.966,0.566,0.296,0.125,0.129,0.031,0.16
0.124,0.833,0.966,0.554,0.278,0.075,0.142,0.028,0.144
0.124,0.833,0.966,0.566,0.259,0.07,0.15,0.026,0.078
0.124,0.833,0.966,0.554,0.259,0.064,0.162,0.022,0.137
0.111,0.778,0.966,0.566,0.278,0.065,0.145,0.021,0.131
0.111,0.5,0.931,0.578,0.241,0.056,0.123,0.022,0.215
0.111,0.333,0.931,0.602,0.185,0.099,0.075,0.029,0.078
0.199,0.333,0.931,0.59,0.148,0.096,0.062,0.037,0.078
0.199,0.333,0.931,0.602,0.13,0.08,0.065,0.037,0.078
0.199,0.333,0.931,0.578,0.185,0.063,0.096,0.033,0.668
0.115,0.333,0.931,0.602,0.093,0.069,0.1,0.027,0.627
0.115,0.333,0.931,0.614,0.111,0.084,0.082,0.024,0.078
0.115,0.444,0.931,0.614,0.241,0.078,0.083,0.022,0.984
0.115,0.444,0.931,0.602,0.204,0.07,0.107,0.017,0.542
0.104,0.444,0.931,0.602,0.148,0.095,0.13,0.014,0.326
0.104,0.444,0.931,0.614,0.093,0.064,0.141,0.013,0.267
0.104,0.444,0.931,0.627,0.148,0.069,0.122,0.017,0.078
0.104,0.444,0.931,0.627,0.093,0.071,0.128,0.016,0.219
0.089,0.444,0.931,0.663,0.037,0.075,0.126,0.015,0.155
0.089,0.556,0.931,0.663,0.074,0.095,0.119,0.019,0.143
0.089,0.667,0.931,0.651,0.019,0.11,0.278,0.018,0.159
0.089,0.778,0.931,0.675,0.0,0.117,0.734,0.02,0.179
0.128,0.778,0.931,0.687,0.0,0.122,0.692,0.025,0.174
0.128,0.778,0.931,0.699,0.0,0.088,0.56,0.029,0.152
0.128,0.778,0.931,0.687,0.0,0.073,0.169,0.028,0.078
0.128,0.778,0.931,0.687,0.0,0.076,0.123,0.029,0.12
0.124,0.778,0.931,0.663,0.056,0.092,0.092,0.035,0.112
0.145,0.778,0.966,0.542,0.185,0.084,0.166,0.049,0.208
0.145,0.778,1.0,0.506,0.222,0.088,0.166,0.068,0.164
0.126,0.778,1.0,0.494,0.204,0.072,0.033,0.064,0.141
0.126,0.444,1.0,0.482,0.278,0.065,0.06,0.069,0.133
0.126,0.222,1.0,0.47,0.241,0.048,0.071,0.084,0.125
0.126,0.111,1.0,0.446,0.204,0.072,0.089,0.07,0.126
0.105,0.056,1.0,0.373,0.185,0.068,0.104,0.047,0.123
0.105,0.0,1.0,0.349,0.148,0.068,0.118,0.04,0.123
0.105,0.0,1.0,0.289,0.167,0.059,0.139,0.035,0.078
0.105,0.056,1.0,0.265,0.222,0.049,0.158,0.027,0.114
0.07,0.111,1.0,0.265,0.167,0.051,0.181,0.022,0.111
0.07,0.222,1.0,0.241,0.222,0.055,0.19,0.02,0.109
0.07,0.111,1.0,0.229,0.222,0.045,0.214,0.015,0.098
0.07,0.0,1.0,0.217,0.185,0.04,0.222,0.013,0.1
0.049,0.0,1.0,0.205,0.167,0.063,0.256,0.012,0.099
0.049,0.111,1.0,0.205,0.278,0.047,0.272,0.012,0.099
0.049,0.111,1.0,0.181,0.111,0.051,0.312,0.012,0.078
0.049,0.111,1.0,0.157,0.167,0.046,0.311,0.013,0.094
0.053,0.111,1.0,0.145,0.167,0.046,0.332,0.013,0.092
0.053,0.333,1.0,0.157,0.185,0.069,0.382,0.012,0.096
0.053,0.556,1.0,0.169,0.185,0.142,0.408,0.011,0.105
0.053,0.667,1.0,0.157,0.222,0.057,0.42,0.012,0.102
0.06,0.778,1.0,0.145,0.241,0.122,0.417,0.013,0.095
0.06,0.778,1.0,0.108,0.278,0.041,0.441,0.011,0.078
0.06,0.778,1.0,0.108,0.241,0.039,0.463,0.012,0.078
0.06,0.778,1.0,0.108,0.222,0.041,0.49,0.011,0.071
0.047,0.778,1.0,0.12,0.463,0.047,0.539,0.012,0.072
0.047,0.778,0.966,0.157,0.519,0.052,0.494,0.014,0.086
0.047,0.778,0.966,0.205,0.5,0.062,0.399,0.015,0.132
0.047,0.778,0.966,0.217,0.481,0.063,0.331,0.016,0.145
0.1,0.778,0.966,0.169,0.5,0.122,0.336,0.014,0.115
0.1,0.778,0.966,0.157,0.519,0.043,0.363,0.012,0.094
0.1,0.778,0.966,0.157,0.389,0.044,0.381,0.013,0.078
0.1,0.778,0.966,0.169,0.333,0.046,0.363,0.013,0.091
0.059,0.778,0.966,0.181,0.389,0.046,0.356,0.013,0.099
0.059,0.556,0.966,0.181,0.463,0.031,0.361,0.009,0.139
0.059,0.222,0.966,0.193,0.315,0.009,0.362,0.013,0.103
0.059,0.111,0.966,0.205,0.315,0.067,0.352,0.015,0.098
0.063,0.111,0.966,0.217,0.296,0.067,0.342,0.013,0.115
0.063,0.111,0.966,0.217,0.278,0.051,0.318,0.016,0.105
0.063,0.111,0.966,0.229,0.185,0.06,0.294,0.016,0.078
0.063,0.167,0.966,0.241,0.167,0.071,0.264,0.019,0.138
0.081,0.222,0.966,0.253,0.148,0.077,0.25,0.023,0.485
0.081,0.222,0.966,0.277,0.037,0.095,0.204,0.03,0.993
0.081,0.333,0.966,0.313,0.093,0.12,0.151,0.035,0.078
0.081,0.333,0.966,0.325,0.074,0.124,0.124,0.046,0.668
0.11,0.222,0.966,0.349,0.019,0.073,0.125,0.049,0.251
0.11,0.222,0.966,0.361,0.074,0.13,0.113,0.049,0.162
0.11,0.389,0.966,0.361,0.093,0.168,0.06,0.07,0.078
0.11,0.333,0.966,0.361,0.093,0.135,0.072,0.073,0.131
0.147,0.333,0.966,0.386,0.074,0.128,0.089,0.067,0.131
0.147,0.5,0.966,0.398,0.056,0.155,0.07,0.072,0.22
0.147,0.667,0.966,0.422,0.037,0.166,0.058,0.063,0.519
0.147,0.722,0.966,0.398,0.074,0.173,0.062,0.06,0.479
0.142,0.778,0.966,0.398,0.056,0.122,0.045,0.072,0.269
0.142,0.778,0.966,0.398,0.056,0.141,0.028,0.082,0.226
0.142,0.778,0.966,0.398,0.111,0.131,0.035,0.076,0.078
0.142,0.778,0.966,0.41,0.093,0.13,0.045,0.063,0.307
0.185,0.778,0.966,0.41,0.074,0.125,0.059,0.052,0.415
0.185,0.778,0.966,0.41,0.056,0.099,0.085,0.041,0.405
0.185,0.778,0.931,0.446,0.019,0.096,0.085,0.033,0.298
0.185,0.778,0.931,0.446,0.093,0.093,0.081,0.034,0.226
0.155,0.778,0.931,0.458,0.093,0.122,0.072,0.037,0.182
0.155,0.778,0.931,0.47,0.093,0.1,0.076,0.035,0.149
0.155,0.833,0.931,0.482,0.111,0.105,0.074,0.034,0.078
0.155,0.778,0.931,0.482,0.13,0.128,0.075,0.034,0.172
0.181,0.778,0.931,0.494,0.056,0.143,0.08,0.036,0.24
0.181,0.667,0.931,0.494,0.13,0.126,0.079,0.035,0.231
0.181,0.333,0.931,0.506,0.148,0.093,0.093,0.033,0.228
0.181,0.278,0.931,0.518,0.074,0.086,0.084,0.035,0.205
0.208,0.333,0.931,0.506,0.167,0.088,0.099,0.027,0.207
0.208,0.333,0.931,0.506,0.111,0.109,0.127,0.022,0.214
0.208,0.333,0.931,0.518,0.148,0.1,0.107,0.02,0.078
0.208,0.333,0.931,0.542,0.074,0.093,0.078,0.023,0.159
0.147,0.333,0.931,0.554,0.074,0.086,0.082,0.024,0.116
0.147,0.333,0.931,0.578,0.019,0.085,0.075,0.024,0.101
0.147,0.333,0.931,0.566,0.13,0.088,0.067,0.026,0.092
0.147,0.333,0.931,0.566,0.167,0.083,0.085,0.024,0.095
0.124,0.333,0.931,0.566,0.148,0.088,0.065,0.023,0.095
0.124,0.333,0.931,0.566,0.111,0.091,0.07,0.025,0.102
0.124,0.389,0.931,0.566,0.167,0.096,0.08,0.026,0.078
0.124,0.444,0.931,0.566,0.111,0.094,0.084,0.027,0.097
0.122,0.444,0.931,0.566,0.037,0.089,0.098,0.022,0.088
0.122,0.5,0.931,0.602,0.0,0.097,0.088,0.022,0.078
0.122,0.667,0.931,0.602,0.0,0.111,0.075,0.02,0.073
0.122,0.778,0.931,0.614,0.0,0.122,0.05,0.028,0.069
0.109,0.778,0.931,0.602,0.0,0.122,0.045,0.026,0.066
0.109,0.778,0.931,0.566,0.074,0.08,0.037,0.038,0.064
0.109,0.778,0.931,0.542,0.148,0.073,0.045,0.035,0.078
0.109,0.778,0.931,0.542,0.093,0.071,0.057,0.035,0.086
0.11,0.778,0.931,0.542,0.019,0.073,0.064,0.032,0.094
0.164,0.778,0.966,0.482,0.185,0.099,0.166,0.036,0.166
0.164,0.778,0.966,0.434,0.185,0.089,0.166,0.036,0.154
0.129,0.778,1.0,0.41,0.278,0.076,0.105,0.031,0.143
0.129,0.667,0.966,0.398,0.389,0.062,0.144,0.03,0.131
0.129,0.333,0.966,0.373,0.352,0.032,0.16,0.026,0.118
0.129,0.111,1.0,0.349,0.259,0.067,0.167,0.026,0.116
0.094,0.111,1.0,0.337,0.296,0.067,0.168,0.022,0.124
0.094,0.111,1.0,0.313,0.407,0.063,0.179,0.022,0.127
0.094,0.111,0.966,0.301,0.463,0.055,0.223,0.016,0.078
0.094,0.111,0.966,0.301,0.315,0.055,0.216,0.013,0.216
0.082,0.111,1.0,0.301,0.315,0.056,0.222,0.016,0.226
0.082,0.111,1.0,0.289,0.296,0.055,0.204,0.016,0.219
0.082,0.111,1.0,0.289,0.444,0.053,0.212,0.014,0.198
0.082,0.111,1.0,0.289,0.278,0.055,0.227,0.015,0.18
0.087,0.111,1.0,0.301,0.333,0.067,0.218,0.013,0.158
0.087,0.111,1.0,0.313,0.296,0.063,0.212,0.011,0.141
0.087,0.111,1.0,0.313,0.389,0.065,0.208,0.01,0.078
0.087,0.111,1.0,0.301,0.296,0.065,0.201,0.01,0.139
0.097,0.111,1.0,0.289,0.315,0.067,0.211,0.01,0.154
0.097,0.222,1.0,0.289,0.296,0.078,0.233,0.01,0.156
0.097,0.444,1.0,0.277,0.333,0.094,0.247,0.011,0.156
0.097,0.556,1.0,0.265,0.315,0.1,0.285,0.01,0.147
0.106,0.667,1.0,0.265,0.352,0.169,0.313,0.011,0.141
0.106,0.722,0.966,0.265,0.333,0.072,0.341,0.012,0.141
0.106,0.778,0.966,0.265,0.222,0.067,0.342,0.011,0.078
0.106,0.778,0.966,0.265,0.278,0.067,0.363,0.011,0.129
0.107,0.778,0.966,0.289,0.185,0.069,0.383,0.011,0.112
0.107,0.778,0.966,0.289,0.185,0.07,0.391,0.013,0.108
0.107,0.778,0.966,0.301,0.204,0.071,0.397,0.014,0.108
0.107,0.778,0.966,0.325,0.148,0.075,0.364,0.012,0.102
0.103,0.778,0.966,0.349,0.148,0.122,0.325,0.013,0.095
0.103,0.778,0.966,0.361,0.296,0.079,0.333,0.014,0.093
0.103,0.778,0.966,0.422,0.611,0.077,0.314,0.015,0.078
0.103,0.889,0.966,0.639,0.981,0.061,0.224,0.014,0.074
0.192,0.889,0.931,0.687,0.611,0.049,0.194,0.016,0.034
0.023,0.444,0.931,0.47,0.093,0.068,0.076,0.027,0.036
0.023,0.278,0.931,0.446,0.185,0.07,0.063,0.032,0.036
0.023,0.222,0.931,0.434,0.222,0.049,0.064,0.038,0.036
0.023,0.222,0.931,0.41,0.185,0.041,0.082,0.035,0.034
0.049,0.222,0.966,0.422,0.111,0.073,0.101,0.033,0.034
0.049,0.333,0.931,0.47,0.056,0.086,0.066,0.041,0.033
0.049,0.333,0.931,0.494,0.167,0.102,0.048,0.046,0.078
0.049,0.333,0.931,0.434,0.278,0.086,0.058,0.046,0.032
0.048,0.278,0.966,0.446,0.463,0.072,0.048,0.045,0.03
0.048,0.278,0.931,0.554,0.204,0.057,0.078,0.04,0.029
0.048,0.444,0.931,0.554,0.204,0.078,0.099,0.036,0.028
0.048,0.667,0.931,0.53,0.167,0.085,0.096,0.035,0.028
0.03,0.778,0.931,0.578,0.037,0.122,0.056,0.042,0.028
0.03,0.778,0.931,0.578,0.093,0.089,0.033,0.06,0.023
0.03,0.778,0.931,0.59,0.093,0.109,0.024,0.074,0.078
0.03,0.778,0.931,0.614,0.241,0.104,0.018,0.075,0.022
0.029,0.778,0.931,0.651,0.241,0.08,0.272,0.054,0.023
0.029,0.778,0.931,0.675,0.185,0.083,0.22,0.055,0.024
0.029,0.778,0.931,0.663,0.148,0.075,0.41,0.042,0.026
0.029,0.833,0.931,0.651,0.074,0.065,0.791,0.032,0.026
0.022,0.833,0.931,0.663,0.019,0.125,0.547,0.025,0.026
0.022,0.833,0.931,0.699,0.0,0.061,0.383,0.024,0.025
0.022,0.833,0.931,0.711,0.019,0.061,0.252,0.025,0.078
0.022,0.833,0.931,0.747,0.037,0.063,0.134,0.026,0.022
0.031,0.833,0.931,0.735,0.0,0.065,0.084,0.026,0.023
0.031,0.778,0.931,0.747,0.0,0.069,0.057,0.027,0.023
0.031,0.444,0.931,0.747,0.0,0.045,0.06,0.025,0.022
0.031,0.333,0.931,0.783,0.019,0.041,0.073,0.026,0.02
0.034,0.444,0.931,0.723,0.0,0.095,0.058,0.027,0.02
0.034,0.444,0.931,0.747,0.0,0.057,0.062,0.03,0.021
0.034,0.444,0.931,0.771,0.0,0.057,0.068,0.028,0.078
0.034,0.333,0.931,0.795,0.0,0.054,0.078,0.028,0.019
0.042,0.333,0.931,0.807,0.0,0.06,0.081,0.033,0.017
0.042,0.444,0.931,0.795,0.167,0.067,0.144,0.037,0.015
0.042,0.444,0.931,0.771,0.481,0.075,0.323,0.039,0.016
0.042,0.389,0.931,0.771,0.407,0.077,0.04,0.031,0.025
0.072,0.389,0.931,0.783,0.278,0.095,0.037,0.024,0.033
0.072,0.333,0.931,0.783,0.204,0.081,0.033,0.018,0.034
0.072,0.333,0.931,0.795,0.222,0.087,0.037,0.02,0.078
0.072,0.333,0.931,0.795,0.241,0.094,0.033,0.02,0.033
0.11,0.333,0.931,0.807,0.111,0.094,0.039,0.018,0.039
0.11,0.444,0.931,0.831,0.019,0.102,0.052,0.019,0.037
0.11,0.556,0.931,0.843,0.0,0.117,0.054,0.019,0.031
0.11,0.722,0.931,0.855,0.0,0.131,0.064,0.019,0.027
0.11,0.778,0.931,0.867,0.019,0.122,0.063,0.02,0.025
0.11,0.778,0.931,0.892,0.0,0.101,0.062,0.025,0.023
0.11,0.778,0.931,0.892,0.0,0.097,0.069,0.022,0.078
